original_timestamp,timestamp,killer_id,victim_id,weapon_id,killer,victim,weapon
1725501194.286280,2024-09-05 11:53:14.286280,1022,0,20,<world>,Player_,"MOD_SUICIDE\n]\x08 \x08PlayerScore: 0 0: Player_ now has 0 points\n]\x08 \x08Playerstore: Stored player with guid: D6CC2FC98D0366EBE57F286527245040 in 0\n]\x08 \x08ClientDisconnect: 0\n]\x08 \x08broadcast: print ""Timelimit hit.\\n""\n]\x08 \x08Exit: Timelimit hit.\n]\x08 \x08score: 1  ping: 30  client: 1 UnnamedPlayer\n]\x08 \x08broadcast: print ""Un'"
1725501194.286479,2024-09-05 11:53:14.286479,1022,0,20,<world>,Player_138.25.249.38,"MOD_SUICIDE\n]\x08 \x08Playerstore: Stored player with guid: B94C634197C41571BF9C04C19E82D220 in 0\n]\x08 \x08ClientDisconnect: 0\n]\x08 \x08ClientUserinfoChanged: 2 n\\Player_138.25.249.94\\t\\0\\model\\sarge\\hmodel\\sarge\\g_redteam\\\\g_blueteam\\\\c1\\4\\c2\\5\\hc\\100\\w\\0\\l\\0\\tt\\0\\tl\\0\\id\\DA87665568248CB8D55D1DA9991806D1\n]\x08 \x08Playerstore: Nothing to restore. Guid: DA87665568248CB8D55D1DA9991806D1\n]\x08 \x08broadcast: print ""Player_138.25.249.94^7 entered the game\\n""\n]\x08 \x08ClientBegin: 2\n]\x08 \x08broadcast: print ""Player_138.25.249.94^7 disconnected\\n""\n]\x08 \x08K'"
1725501194.286510,2024-09-05 11:53:14.286510,1022,1,20,<world>,Player_138.25.249.93,"MOD_SUICIDE\n]\x08 \x08PlayerScore: 1 1: Player_138.25.249.93 now has 1 points\n]\x08 \x08Playerstore: Stored player with guid: D6CC2FC98D0366EBE57F286527245040 in 2\n]\x08 \x08ClientDisconnect: 1\n]\x08 \x08Client 0 connecting with 50 challenge ping\n]\x08 \x08ClientUserinfoChanged: 0 n\\Player_138.25.249.93\\t\\0\\model\\sarge\\hmodel\\sarge\\g_redteam\\\\g_blueteam\\\\c1\\4\\c2\\5\\hc\\100\\w\\0\\l\\0\\tt\\0\\tl\\0\\id\\D6CC2FC98D0366EBE57F286527245040\n]\x08 \x08ClientConnect: 0\n]\x08 \x08broadcast: print ""Player_138.25.249.93^7 connected\\n""\n]\x08 \x08ClientUserinfoChanged: 0 n\\Player_138.25.249.93\\t\\0\\model\\sarge\\hmodel\\sarge\\g_redteam\\\\g_blueteam\\\\c1\\4\\c2\\5\\hc\\100\\w\\0\\l\\0\\tt\\0\\tl\\0\\id\\D6CC2FC98D0366EBE57F286527245040\n]\x08 \x08Restored player '"
1725501194.286577,2024-09-05 11:53:14.286577,1022,2,22,<world>,Player_138.25.249.94,"MOD_TRIGGER_HURT\n]\x08 \x08Client 13 connecting with 50 challenge ping\n]\x08 \x08ClientUserinfoChanged: 3 n\\Player_138.25.249.81\\t\\0\\model\\sarge\\hmodel\\sarge\\g_redteam\\\\g_blueteam\\\\c1\\4\\c2\\5\\hc\\100\\w\\0\\l\\0\\tt\\0\\tl\\0\\id\\9E97B0EE235992BBEEAE91A94DB288B2\n]\x08 \x08ClientConnect: 3\n]\x08 \x08broadcast: print ""Player_138.25.249.81^7 connected\\n""\n]\x08 \x08broadcast: print ""Timelimit hit.\\n""\n]\x08 \x08Exit: Timelimit hit.\n]\x08 \x08score: 1  ping: 1  client: 0 Player_138.25.249.93\n]\x08 \x08score: 0  ping: 3  client: 1 Player_138.25.249.38\n]\x08 \x08score: 0  ping: 1  client: 2 Player_138.25.249.94\n]\x08 \x08Item: 0 item_armor_combat\n]\x08 \x08Item: 1 item_health\n]\x08 \x08ClientUserinfoChanged: 3 n\\Player_138.25.249.81\\t\\0\\model\\sarge\\hmodel'"
1725501194.286743,2024-09-05 11:53:14.286743,1,0,6,Player_138.25.249.38 killed Player_138.25.249.93 by MOD_ROCKET\n]\x08 \x08PlayerScore: 1 1: Player_138.25.249.38 now has 1 points\n]\x08 \x08Challenge: 1 205 1: Client 1 got award 205\n]\x08 \x08Challenge: 1 1 1: Client 1 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]\x08 \x08Item: 1 weapon_plasmagun\n]\x08 \x08Kill: 2 3 10: Player_138.25.249.94 killed Player_138.25.249.81 by MOD_RAILGUN\n]\x08 \x08PlayerScore: 2 1: Player_138.25.249.94 now has 1 points\n]\x08 \x08Challenge: 2 208 1: Client 2 got award 208\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]\x08 \x08Item: 0 item_armor_combat\n]\x08 \x08Item: 2 weapon_lightning\n]\x08 \x08Kill: 1 2 8: Player_138.25.249.38,Player_138.25.249.94,MOD_PLASMA\n]\x08 \x08PlayerScore: 1 2: Player_138.25.249.38 now has 2 points\n]\x08 \x08Challenge: 1 207 1: Client 1 got award 207\n]\x08 \x08Challen'
1725501194.286767,2024-09-05 11:53:14.286767,2,1,4,Player_138.25.249.94,Player_138.25.249.38,MOD_GRENADE\n]\x08 \x08PlayerScore: 2 2: Player_138.25.249.94 now has 2 points\n]\x08 \x08Challenge: 2 204 1: Client 2 got award 204\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]\x08 \x08Item: 2 item_health_small\n]\x08 \x08Item: 2 item_health_small\n]\x08 \x08Item: 2 item_health_small\n]\x08 \x08Item: 2 item_health_small\n]\x08 \x08Item: 3 weapon_railgun\n]\x08 \x08Item: 2 ammo_cells\n]\x08 \x08Item: 3 weapon_shotgun\n]\x08 \x08Item: 1 ammo_cells\n]\x08 \x08Item: 0 weapon_lightning\n]\x08 \x08Kill: 2 1 4: Player_138.25.249.94 killed Player_138.25.2'
1725501194.286855,2024-09-05 11:53:14.286855,2,3,10,Player_138.25.249.94 killed Player_138.25.249.81 by MOD_RAILGUN\n]\x08 \x08PlayerScore: 2 4: Player_138.25.249.94 now has 4 points\n]\x08 \x08Challenge: 2 208 1: Client 2 got award 208\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]\x08 \x08Item: 2 weapon_shotgun\n]\x08 \x08Item: 0 item_health\n]\x08 \x08Item: 2 weapon_railgun\n]\x08 \x08Kill: 1 2 7: Player_138.25.249.38,Player_138.25.249.94,MOD_ROCKET_SPLASH\n]\x08 \x08PlayerScore: 1 3: Player_138.25.249.38 now has 3 points\n]\x08 \x08Challenge: 1 205 1: Client 1 got award 205\n]\x08 \x08Challenge: 1 1 1: Client 1 got award'
1725501194.286879,2024-09-05 11:53:14.286879,0,3,11,Player_138.25.249.93 killed Player_138.25.249.81 by MOD_LIGHTNING\n]\x08 \x08PlayerScore: 0 1: Player_138.25.249.93 now has 1 points\n]\x08 \x08Challenge: 0 206 1: Client 0 got award 206\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]\x08 \x08Item: 2 weapon_lightning\n]\x08 \x08Item: 2 item_armor_combat\n]\x08 \x08Item: 1 item_health\n]\x08 \x08Item: 1 item_armor_combat\n]\x08 \x08Item: 2 weapon_rocketlauncher\n]\x08 \x08Kill: 0 1 3: Player_138.25.249.93,Player_138.25.249.38,MOD_MACHINEGUN\n]\x08 \x08PlayerScore: 0 2: Player_138.25.249.93 now has 2 points\n]\x08 \x08Challenge: 0 202 1: Client 0 got award 202\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]\x08 \x08Item: 0 weapon_railgun\n]\x08 \x08Item: 3 weapon_shotgun\n]\x08 \x08Item: 1 weapon_grenadelauncher\n]\x08 \x08Item: 1 weapon_grenadelauncher\n]\x08 \x08Item: 0 weapon_railgun\n]\x08 \x08Kill: 3 1 1: Player_138.25.249.81'
1725501194.286923,2024-09-05 11:53:14.286923,3,3,7,Player_138.25.249.81 killed Player_138.25.249.81 by MOD_ROCKET_SPLASH\n]\x08 \x08PlayerScore: 3 0: Player_138.25.249.81 now has 0 points\n]\x08 \x08Item: 1 weapon_rocketlauncher\n]\x08 \x08Kill: 2 1 7: Player_138.25.249.94 killed Player_138.25.249.38 by MOD_ROCKET_SPLASH\n]\x08 \x08PlayerScore: 2 5: Player_138.25.249.94 now has 5 points\n]\x08 \x08Challenge: 2 205 1: Client 2 got award 205\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]\x08 \x08Item: 3 weapon_railgun\n]\x08 \x08Item: 0 item_armor_shard\n]\x08 \x08Item: 0 item_armor_shard\n]\x08 \x08Item: 0 item_armor_shard\n]\x08 \x08Item: 2 weapon_rocketlauncher\n]\x08 \x08Item: 1 item_armor_shard\n]\x08 \x08Kill: 2 2 7: Player_138.25.249.94 killed Player_138.25.249.94 by MOD_ROCKET_SPLASH\n]\x08 \x08PlayerScore: 2 4: Player_138.25.249.94 now has 4 points\n]\x08 \x08Kill: 0 1 1: Player_138.25.249.93,Player_138.25.249.38,MOD_SHOTGUN\n]\x08 \x08PlayerScore: 0 3: Player_138.25.249.93 now has 3 points\n]\x08 \x08Challenge: 0 203 1: Client 0 got award 203\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Cha'
1725501194.286945,2024-09-05 11:53:14.286945,2,3,7,Player_138.25.249.94 killed Player_138.25.249.81 by MOD_ROCKET_SPLASH\n]\x08 \x08PlayerScore: 2 5: Player_138.25.249.94 now has 5 points\n]\x08 \x08Challenge: 2 205 1: Client 2 got award 205\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]\x08 \x08Item: 2 weapon_plasmagun\n]\x08 \x08Kill: 0 2 11: Player_138.25.249.93,Player_138.25.249.94,MOD_LIGHTNING\n]\x08 \x08PlayerScore: 0 4: Player_138.25.249.93 now has 4 points\n]\x08 \x08Challenge: 0 206 1: Client 0 got award 206\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 2 '
1725501194.286967,2024-09-05 11:53:14.286967,2,1,1,Player_138.25.249.94 killed Player_138.25.249.38 by MOD_SHOTGUN\n]\x08 \x08PlayerScore: 2 6: Player_138.25.249.94 now has 6 points\n]\x08 \x08Challenge: 2 203 1: Client 2 got award 203\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]\x08 \x08Item: 0 weapon_rocketlauncher\n]\x08 \x08Item: 0 item_health\n]\x08 \x08Item: 0 ammo_rockets\n]\x08 \x08Item: 0 item_armor_shard\n]\x08 \x08Item: 0 item_armor_shard\n]\x08 \x08Item: 3 weapon_railgun\n]\x08 \x08Item: 2 weapon_lightning\n]\x08 \x08Item: 2 ammo_shells\n]\x08 \x08Item: 1 weapon_grenadelauncher\n]\x08 \x08Item: 0 item_armor_shard\n]\x08 \x08Kill: 0 1 7: Player_138.25.249.93,Player_138.25.249.38,MOD_ROCKET_SPLASH\n]\x08 \x08PlayerScore: 0 5: Player_138.25.249.93 now has 5 points\n]\x08 \x08Challenge: 0 205 1: Client 0 got award 205\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]\x08 \x08Item: 3 weapon_grenadelauncher'
1725501194.286994,2024-09-05 11:53:14.286994,2,0,11,Player_138.25.249.94 killed Player_138.25.249.93 by MOD_LIGHTNING\n]\x08 \x08PlayerScore: 2 7: Player_138.25.249.94 now has 7 points\n]\x08 \x08Challenge: 2 206 1: Client 2 got award 206\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]\x08 \x08Item: 2 weapon_lightning\n]\x08 \x08Item: 1 weapon_rocketlauncher\n]\x08 \x08Kill: 2 3 11: Player_138.25.249.94 killed Player_138.25.249.81 by MOD_LIGHTNING\n]\x08 \x08PlayerScore: 2 8: Player_138.25.249.94 now has 8 points\n]\x08 \x08Challenge: 2 206 1: Client 2 got award 206\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]\x08 \x08Item: 1 weapon_rocketlauncher\n]\x08 \x08Item: 2 weapon_railgun\n]\x08 \x08Item: 2 weapon_railgun\n]\x08 \x08Item: 0 weapon_railgun\n]\x08 \x08Kill: 2 1 10: Player_138.25.249.94,Player_138.25.249.38,MOD_RAILGUN\n]\x08 \x08PlayerScore: 2 9: Player_138.25.24'
1725501194.287016,2024-09-05 11:53:14.287016,1,2,3,Player_138.25.249.38 killed Player_138.25.249.94 by MOD_MACHINEGUN\n]\x08 \x08PlayerScore: 1 4: Player_138.25.249.38 now has 4 points\n]\x08 \x08Challenge: 1 202 1: Client 1 got award 202\n]\x08 \x08Challenge: 1 1 1: Client 1 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]\x08 \x08Item: 1 weapon_railgun\n]\x08 \x08Kill: 3 0 5: Player_138.25.249.81,Player_138.25.249.93,MOD_GRENADE_SPLASH\n]\x08 \x08PlayerScore: 3 1: Player_138.25.249.81 now has 1 points\n]\x08 \x08Challenge: 3 204 1: Client 3 got award 204\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]\x08 \x08Item: 2 weapon_shotgun\n]\x08 \x08Kill: 3 2 5: Player_138.25.249.81 killed Player_13'
1725501194.287038,2024-09-05 11:53:14.287038,1,0,10,Player_138.25.249.38,Player_138.25.249.93,MOD_RAILGUN\n]\x08 \x08PlayerScore: 1 5: Player_138.25.249.38 now has 5 points\n]\x08 \x08Challenge: 1 208 1: Client 1 got award 208\n]\x08 \x08Challenge: 1 1 1: Client 1 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]\x08 \x08Award: 1 2: Player_138.25.249.38 gained the IMPRESSIVE award!\n]\x08 \x08Challenge: 1 301 1: Client 1 got award 301\n]\x08 \x08Item: 1 weapo'
1725501194.287060,2024-09-05 11:53:14.287060,3,1,5,Player_138.25.249.81 killed Player_138.25.249.38 by MOD_GRENADE_SPLASH\n]\x08 \x08PlayerScore: 3 3: Player_138.25.249.81 now has 3 points\n]\x08 \x08Challenge: 3 204 1: Client 3 got award 204\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]\x08 \x08Item: 0 weapon_lightning\n]\x08 \x08Item: 0 item_armor_combat\n]\x08 \x08Item: 0 ammo_bullets\n]\x08 \x08Item: 0 weapon_plasmagun\n]\x08 \x08Item: 0 item_armor_combat\n]\x08 \x08Item: 2 weapon_railgun\n]\x08 \x08Item: 3 weapon_rocketlauncher\n]\x08 \x08Item: 3 weapon_rocketlauncher\n]\x08 \x08Item: 0 ammo_shells\n]\x08 \x08Item: 2 item_armor_shard\n]\x08 \x08Item: 0 weapon_lightning\n]\x08 \x08Item: 1 ammo_rockets\n]\x08 \x08Item: 3 item_health\n]\x08 \x08Item: 1 weapon_grenadelauncher\n]\x08 \x08Kill: 1 2 4: Player_138.25.249.38,Player_138.25.249.94,MOD_GRENADE\n]\x08 \x08PlayerScore: 1 6: Player_138.25.249.38 now has 6 points\n]\x08 \x08Challenge: 1 204 1: Client 1 got award 204\n]\x08 \x08Challenge: 1 1 1: Client 1 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]\x08 \x08Item: 1 weapon_railgun\n]\x08 \x08Item: 2 weapon_lightning'
1725501194.287082,2024-09-05 11:53:14.287082,3,1,7,Player_138.25.249.81 killed Player_138.25.249.38 by MOD_ROCKET_SPLASH\n]\x08 \x08PlayerScore: 3 4: Player_138.25.249.81 now has 4 points\n]\x08 \x08Challenge: 3 205 1: Client 3 got award 205\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]\x08 \x08Item: 2 ammo_rockets\n]\x08 \x08Item: 2 weapon_rocketlauncher\n]\x08 \x08Item: 3 weapon_grenadelauncher\n]\x08 \x08Item: 0 weapon_shotgun\n]\x08 \x08Kill: 0 3 11: Player_138.25.249.93 killed Player_138.25.249.81 by MOD_LIGHTNING\n]\x08 \x08PlayerScore: 0 6: Player_138.25.249.93 now has 6 points\n]\x08 \x08Challenge: 0 206 1: Client 0 got award 206\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]\x08 \x08Item: 0 item_armor_combat\n]\x08 \x08Item: 0 weapon_rocketlauncher\n]\x08 \x08Item: 1 weapon_railgun\n]\x08 \x08Item: 3 weapon_lightning\n]\x08 \x08Kill: 2 3 6: Player_138.25.249.94,Player_138.25.249.81,MOD_ROCKET\n]\x08 \x08PlayerScore: 2 10: Player_138.25.249.94 now has 10 points\n]\x08 \x08Challenge: 2 205 1: Client 2 got award 205\n]\x08 \x08Chall'
1725501194.287104,2024-09-05 11:53:14.287104,2,1,6,Player_138.25.249.94 killed Player_138.25.249.38 by MOD_ROCKET\n]\x08 \x08PlayerScore: 2 11: Player_138.25.249.94 now has 11 points\n]\x08 \x08Challenge: 2 205 1: Client 2 got award 205\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]\x08 \x08Item: 0 weapon_grenadelauncher\n]\x08 \x08Item: 2 weapon_railgun\n]\x08 \x08Item: 1 item_health_small\n]\x08 \x08Item: 1 item_health_small\n]\x08 \x08Item: 1 item_health_small\n]\x08 \x08Item: 1 item_health_small\n]\x08 \x08Item: 1 ammo_cells\n]\x08 \x08Item: 1 ammo_bullets\n]\x08 \x08Kill: 3 0 1: Player_138.25.249.81,Player_138.25.249.93,MOD_SHOTGUN\n]\x08 \x08PlayerScore: 3 5: Player_138.25.249.81 now has 5 points\n]\x08 \x08Challenge: 3 203 1: Client 3 got award 203\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]\x08 \x08Item: 0 weapon_lightning\n]\x08 \x08Item: 3 weapon_shotgun\n]\x08 \x08Item: 0 item_armor_combat\n]\x08 \x08Item: 3 weapon_grenade'
1725501194.287160,2024-09-05 11:53:14.287160,2,3,10,Player_138.25.249.94 killed Player_138.25.249.81 by MOD_RAILGUN\n]\x08 \x08PlayerScore: 2 12: Player_138.25.249.94 now has 12 points\n]\x08 \x08Challenge: 2 208 1: Client 2 got award 208\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]\x08 \x08Item: 0 weapon_plasmagun\n]\x08 \x08Item: 0 ammo_bullets\n]\x08 \x08Item: 1 weapon_shotgun\n]\x08 \x08Kill: 2 1 10: Player_138.25.249.94 killed Player_138.25.249.38 by MOD_RAILGUN\n]\x08 \x08PlayerScore: 2 13: Player_138.25.249.94 now has 13 points\n]\x08 \x08Challenge: 2 208 1: Client 2 got award 208\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]\x08 \x08Award: 2 1: Player_138.25.249.94 gained the EXCELLENT award!\n]\x08 \x08Challenge: 2 302 1: Client 2 got award 302\n]\x08 \x08Award: 2 2: Player_138.25.249.94 gained the IMPRESSIVE award!\n]\x08 \x08Challenge: 2 301 1: Client 2 got award 301\n]\x08 \x08Item: 0 ammo_shells\n]\x08 \x08Item: 0 weapon_lightning\n]\x08 \x08Kill: 3 2 3: Player_138.25.249.81,Player_138.25.249.94,MOD_MACHINEGUN\n]\x08 \x08PlayerScore: 3'
1725501194.287184,2024-09-05 11:53:14.287184,1,3,3,Player_138.25.249.38,Player_138.25.249.81,MOD_MACHINEGUN\n]\x08 \x08PlayerScore: 1 7: Player_138.25.249.38 now has 7 points\n]\x08 \x08Challenge: 1 202 1: Client 1 got award 202\n]\x08 \x08Challenge: 1 1 1: Client 1 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]\x08 \x08Item: 1 weapon_shotgun\n]\x08 \x08Item: 3 weapon_railgun\n]\x08 \x08Kill: 0 1 11: Player_138.25.249.93 killed Player_138.25.'
1725501194.287206,2024-09-05 11:53:14.287206,2,0,7,Player_138.25.249.94 killed Player_138.25.249.93 by MOD_ROCKET_SPLASH\n]\x08 \x08PlayerScore: 2 14: Player_138.25.249.94 now has 14 points\n]\x08 \x08Challenge: 2 205 1: Client 2 got award 205\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]\x08 \x08Item: 3 weapon_plasmagun\n]\x08 \x08Kill: 3 1 8: Player_138.25.249.81,Player_138.25.249.38,MOD_PLASMA\n]\x08 \x08PlayerScore: 3 7: Player_138.25.249.81 now has 7 points\n]\x08 \x08Challenge: 3 207 1: Client 3 got award 207\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]\x08 \x08Item: 0 weapon_railgun\n]\x08 \x08Item: 2 weapon_rocke'
1725501194.287228,2024-09-05 11:53:14.287228,1,2,3,Player_138.25.249.38 killed Player_138.25.249.94 by MOD_MACHINEGUN\n]\x08 \x08PlayerScore: 1 8: Player_138.25.249.38 now has 8 points\n]\x08 \x08Challenge: 1 202 1: Client 1 got award 202\n]\x08 \x08Challenge: 1 1 1: Client 1 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]\x08 \x08Item: 0 item_health_small\n]\x08 \x08Item: 0 item_health_small\n]\x08 \x08Item: 0 item_health_small\n]\x08 \x08Item: 0 item_health_small\n]\x08 \x08Kill: 3 1 10: Player_138.25.249.81,Player_138.25.249.38,MOD_RAILGUN\n]\x08 \x08PlayerScore: 3 8: Player_138.25.249.81 now has 8 points\n]\x08 \x08Challenge: 3 208 1: Client 3 got award 208\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]\x08 \x08Item: 3 weapon_plasmagun\n]\x08 \x08Item: 3 ammo_bullets\n]\x08 \x08Item: 0 weapon_railgun\n]\x08 \x08Item: 3 ammo_shells\n]\x08 \x08Item: 2 weapon_grenadelauncher\n]\x08 '
1725501194.287249,2024-09-05 11:53:14.287249,3,0,8,Player_138.25.249.81,Player_138.25.249.93,"MOD_PLASMA\n]\x08 \x08PlayerScore: 3 9: Player_138.25.249.81 now has 9 points\n]\x08 \x08Challenge: 3 207 1: Client 3 got award 207\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]\x08 \x08Item: 2 item_health\n]\x08 \x08Item: 3 weapon_shotgun\n]\x08 \x08Item: 1 weapon_grenadelauncher\n]\x08 \x08Item: 2 weapon_railgun\n]\x08 \x08broadcast: print ""Timelimit hit.\\n""\n]\x08 \x08Exit: Timelimit hit.\n]\x08 \x08score: 14  ping: 3  client: 2 Player_138.25.249.94\n]\x08 \x08score: 9  ping: 1  client: 3 Player_138.25.249.81\n]\x08 \x08score: 8  ping: 0  client: 1 Player_138.25.249.38\n]\x08 \x08score: 7  ping: 0  client: 0 Player_138.25.249.93\n]\x08 \x08==== ShutdownGame ====\n]\x08 \x08ShutdownGame:\n]\x08 \x08------------------------------------------------------------\n]\x08 \x08AAS shutdown.\n]\x08 \x08------ Server Initialization ------\n]\x08 \x08Server: wrackdm17\n]\x08 \x08Hunk_Clear: reset the hunk ok\n]\x08 \x08----'"
1725501194.287392,2024-09-05 11:53:14.287392,1022,3,22,<world> killed Player_138.25.249.81 by MOD_TRIGGER_HURT\n]\x08 \x08Item: 1 item_armor_shard\n]\x08 \x08Item: 0 ammo_rockets\n]\x08 \x08Item: 0 ammo_rockets\n]\x08 \x08Item: 2 weapon_shotgun\n]\x08 \x08Item: 0 weapon_rocketlauncher\n]\x08 \x08Item: 3 item_armor_body\n]\x08 \x08Item: 2 item_armor_shard\n]\x08 \x08Item: 2 item_armor_shard\n]\x08 \x08Item: 2 item_armor_shard\n]\x08 \x08Item: 2 item_armor_shard\n]\x08 \x08Item: 1 weapon_plasmagun\n]\x08 \x08Item: 1 ammo_cells\n]\x08 \x08Item: 2 item_armor_combat\n]\x08 \x08Item: 2 item_armor_shard\n]\x08 \x08Item: 2 item_armor_shard\n]\x08 \x08Item: 2 item_armor_shard\n]\x08 \x08Item: 2 item_armor_shard\n]\x08 \x08Item: 2 weapon_shotgun\n]\x08 \x08Item: 2 item_armor_shard\n]\x08 \x08Item: 2 item_health\n]\x08 \x08Item: 0 weapon_shotgun\n]\x08 \x08Item: 3 weapon_rocketlauncher\n]\x08 \x08Item: 0 ammo_shells\n]\x08 \x08Kill: 1022 2 22: <world>,Player_138.25.249.94,MOD_TRIGGER_HURT\n]\x08 \x08Item: 1 item_health\n]\x08 \x08Item: 3 weapon_plasmagun\n]\x08 \x08Item: 0 weapon_shotgun\n]\x08 \x08Kill: 0 2 1: Player_138.25.249.93 killed Player_138.25.249'
1725501194.287414,2024-09-05 11:53:14.287414,2,0,3,Player_138.25.249.94 killed Player_138.25.249.93 by MOD_MACHINEGUN\n]\x08 \x08PlayerScore: 2 1: Player_138.25.249.94 now has 1 points\n]\x08 \x08Challenge: 2 202 1: Client 2 got award 202\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]\x08 \x08Item: 2 item_armor_combat\n]\x08 \x08Item: 2 item_armor_shard\n]\x08 \x08Item: 2 item_armor_shard\n]\x08 \x08Item: 2 item_armor_shard\n]\x08 \x08Item: 2 item_armor_shard\n]\x08 \x08Item: 0 item_armor_body\n]\x08 \x08Kill: 3 3 7: Player_138.25.249.81 killed Player_138.25.249.81 by MOD_ROCKET_SPLASH\n]\x08 \x08Kill: 3 2 22: Player_138.25.249.81,Player_138.25.249.94,MOD'
1725501194.287460,2024-09-05 11:53:14.287460,3,1,8,Player_138.25.249.81,Player_138.25.249.38,MOD_PLASMA\n]\x08 \x08PlayerScore: 3 2: Player_138.25.249.81 now has 2 points\n]\x08 \x08Challenge: 3 207 1: Client 3 got award 207\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got'
