original_timestamp,timestamp,game_round,map,latency,event,player_id,item_id,item,log_line
1725502037.772221,2024-09-05 12:07:17.772,11,aggressor,200,ItemPickup,3,8,item_health_small,1725502037.772221: b'\x08 \x08Item: 3 item_health_small\n]'
1725502038.753752,2024-09-05 12:07:18.753,11,aggressor,200,ItemPickup,0,1,item_armor_shard,1725502038.753752: b'\x08 \x08Item: 0 item_armor_shard\n]'
1725502038.852664,2024-09-05 12:07:18.852,11,aggressor,200,ItemPickup,0,1,item_armor_shard,1725502038.852664: b'\x08 \x08Item: 0 item_armor_shard\n]'
1725502038.951765,2024-09-05 12:07:18.951,11,aggressor,200,ItemPickup,0,1,item_armor_shard,1725502038.951765: b'\x08 \x08Item: 0 item_armor_shard\n]\x08 \x08Item: 0 item_armor_shard\n]'
1725502039.795895,2024-09-05 12:07:19.795,11,aggressor,200,ItemPickup,3,5,ammo_cells,1725502039.795895: b'\x08 \x08Item: 3 ammo_cells\n]'
1725502040.206208,2024-09-05 12:07:20.206,11,aggressor,200,ItemPickup,3,18,ammo_bullets,1725502040.206208: b'\x08 \x08Item: 3 ammo_bullets\n]'
1725502040.212233,2024-09-05 12:07:20.212,11,aggressor,200,ItemPickup,2,10,weapon_plasmagun,1725502040.212233: b'\x08 \x08Item: 2 weapon_plasmagun\n]'
1725502040.410261,2024-09-05 12:07:20.410,11,aggressor,200,ItemPickup,2,18,ammo_bullets,1725502040.410261: b'\x08 \x08Item: 2 ammo_bullets\n]'
1725502040.746995,2024-09-05 12:07:20.746,11,aggressor,200,ItemPickup,1,2,ammo_rockets,1725502040.746995: b'\x08 \x08Item: 1 ammo_rockets\n]'
1725502042.434639,2024-09-05 12:07:22.434,11,aggressor,200,ItemPickup,2,19,ammo_shells,1725502042.434639: b'\x08 \x08Item: 2 ammo_shells\n]'
1725502044.115004,2024-09-05 12:07:24.115,11,aggressor,200,ItemPickup,2,11,weapon_lightning,1725502044.115004: b'\x08 \x08Item: 2 weapon_lightning\n]'
1725502044.789969,2024-09-05 12:07:24.789,11,aggressor,200,ItemPickup,3,4,item_armor_combat,1725502044.789969: b'\x08 \x08Item: 3 item_armor_combat\n]'
1725502046.601307,2024-09-05 12:07:26.601,11,aggressor,200,ItemPickup,0,4,item_armor_combat,1725502046.601307: b'\x08 \x08Item: 0 item_armor_combat\n]'
1725502046.615600,2024-09-05 12:07:26.615,11,aggressor,200,ItemPickup,2,9,weapon_shotgun,1725502046.615600: b'\x08 \x08Item: 2 weapon_shotgun\n]'
1725502047.775286,2024-09-05 12:07:27.775,11,aggressor,200,ItemPickup,3,6,item_health,1725502047.775286: b'\x08 \x08Item: 3 item_health\n]'
1725502050.981492,2024-09-05 12:07:30.981,11,aggressor,200,ItemPickup,2,6,item_health,1725502050.981492: b'\x08 \x08Item: 2 item_health\n]'
1725502051.126077,2024-09-05 12:07:31.126,11,aggressor,200,ItemPickup,1,11,weapon_lightning,1725502051.126077: b'\x08 \x08Item: 1 weapon_lightning\n]'
1725502052.060665,2024-09-05 12:07:32.060,11,aggressor,200,ItemPickup,3,3,weapon_rocketlauncher,1725502052.060665: b'\x08 \x08Item: 3 weapon_rocketlauncher\n]'
1725502053.351935,2024-09-05 12:07:33.351,11,aggressor,200,ItemPickup,0,15,weapon_grenadelauncher,1725502053.351935: b'\x08 \x08Item: 0 weapon_grenadelauncher\n]'
1725502053.738431,2024-09-05 12:07:33.738,11,aggressor,200,ItemPickup,1,9,weapon_shotgun,1725502053.738431: b'\x08 \x08Item: 1 weapon_shotgun\n]'
1725502056.207134,2024-09-05 12:07:36.207,11,aggressor,200,ItemPickup,3,9,weapon_shotgun,1725502056.207134: b'\x08 \x08Item: 3 weapon_shotgun\n]'
1725502059.959200,2024-09-05 12:07:39.959,11,aggressor,200,ItemPickup,1,20,weapon_railgun,1725502059.959200: b'\x08 \x08Item: 1 weapon_railgun\n]'
1725502061.970594,2024-09-05 12:07:41.970,11,aggressor,200,ItemPickup,2,9,weapon_shotgun,1725502061.970594: b'\x08 \x08Item: 2 weapon_shotgun\n]'
1725502061.991359,2024-09-05 12:07:41.991,11,aggressor,200,ItemPickup,0,10,weapon_plasmagun,1725502061.991359: b'\x08 \x08Item: 0 weapon_plasmagun\n]'
1725502065.850691,2024-09-05 12:07:45.850,11,aggressor,200,ItemPickup,3,4,item_armor_combat,1725502065.850691: b'\x08 \x08Item: 3 item_armor_combat\n]'
1725502066.351547,2024-09-05 12:07:46.351,11,aggressor,200,ItemPickup,3,6,item_health,1725502066.351547: b'\x08 \x08Item: 3 item_health\n]'
1725502067.601322,2024-09-05 12:07:47.601,11,aggressor,200,ItemPickup,0,6,item_health,1725502067.601322: b'\x08 \x08Item: 0 item_health\n]'
1725502068.239364,2024-09-05 12:07:48.239,11,aggressor,200,ItemPickup,0,11,weapon_lightning,1725502068.239364: b'\x08 \x08Item: 0 weapon_lightning\n]'
1725502068.954004,2024-09-05 12:07:48.954,11,aggressor,200,ItemPickup,3,15,weapon_grenadelauncher,1725502068.954004: b'\x08 \x08Item: 3 weapon_grenadelauncher\n]'
1725502069.317570,2024-09-05 12:07:49.317,11,aggressor,200,ItemPickup,0,9,weapon_shotgun,1725502069.317570: b'\x08 \x08Item: 0 weapon_shotgun\n]'
1725502070.799405,2024-09-05 12:07:50.799,11,aggressor,200,ItemPickup,3,1,item_armor_shard,1725502070.799405: b'\x08 \x08Item: 3 item_armor_shard\n]'
1725502070.876307,2024-09-05 12:07:50.876,11,aggressor,200,ItemPickup,3,1,item_armor_shard,1725502070.876307: b'\x08 \x08Item: 3 item_armor_shard\n]'
1725502070.942322,2024-09-05 12:07:50.942,11,aggressor,200,ItemPickup,3,1,item_armor_shard,1725502070.942322: b'\x08 \x08Item: 3 item_armor_shard\n]\x08 \x08Item: 3 item_armor_shard\n]'
1725502071.162077,2024-09-05 12:07:51.162,11,aggressor,200,ItemPickup,3,9,weapon_shotgun,1725502071.162077: b'\x08 \x08Item: 3 weapon_shotgun\n]'
1725502071.814946,2024-09-05 12:07:51.814,11,aggressor,200,ItemPickup,2,8,item_health_small,1725502071.814946: b'\x08 \x08Item: 2 item_health_small\n]\x08 \x08Item: 2 item_health_small\n]'
1725502073.777681,2024-09-05 12:07:53.777,11,aggressor,200,ItemPickup,2,8,item_health_small,1725502073.777681: b'\x08 \x08Item: 2 item_health_small\n]\x08 \x08Item: 2 item_health_small\n]'
1725502074.003206,2024-09-05 12:07:54.003,11,aggressor,200,ItemPickup,0,15,weapon_grenadelauncher,1725502074.003206: b'\x08 \x08Item: 0 weapon_grenadelauncher\n]'
1725502077.925456,2024-09-05 12:07:57.925,11,aggressor,200,ItemPickup,3,5,ammo_cells,1725502077.925456: b'\x08 \x08Item: 3 ammo_cells\n]'
1725502078.347194,2024-09-05 12:07:58.347,11,aggressor,200,ItemPickup,2,11,weapon_lightning,1725502078.347194: b'\x08 \x08Item: 2 weapon_lightning\n]'
1725502078.709784,2024-09-05 12:07:58.709,11,aggressor,200,ItemPickup,2,4,item_armor_combat,1725502078.709784: b'\x08 \x08Item: 2 item_armor_combat\n]'
1725502082.411166,2024-09-05 12:08:02.411,11,aggressor,200,ItemPickup,1,19,ammo_shells,1725502082.411166: b'\x08 \x08Item: 1 ammo_shells\n]'
1725502082.577285,2024-09-05 12:08:02.577,11,aggressor,200,ItemPickup,3,3,weapon_rocketlauncher,1725502082.577285: b'\x08 \x08Item: 3 weapon_rocketlauncher\n]'
1725502085.091527,2024-09-05 12:08:05.091,11,aggressor,200,ItemPickup,1,3,weapon_rocketlauncher,1725502085.091527: b'\x08 \x08Item: 1 weapon_rocketlauncher\n]'
1725502085.200025,2024-09-05 12:08:05.200,11,aggressor,200,ItemPickup,3,6,item_health,1725502085.200025: b'\x08 \x08Item: 3 item_health\n]'
1725502087.718838,2024-09-05 12:08:07.718,11,aggressor,200,ItemPickup,2,20,weapon_railgun,1725502087.718838: b'\x08 \x08Item: 2 weapon_railgun\n]'
1725502087.826013,2024-09-05 12:08:07.826,11,aggressor,200,ItemPickup,0,5,ammo_cells,1725502087.826013: b'\x08 \x08Item: 0 ammo_cells\n]'
1725502089.368725,2024-09-05 12:08:09.368,11,aggressor,200,ItemPickup,3,11,weapon_lightning,1725502089.368725: b'\x08 \x08Item: 3 weapon_lightning\n]'
1725502095.018513,2024-09-05 12:08:15.018,11,aggressor,200,ItemPickup,2,9,weapon_shotgun,1725502095.018513: b'\x08 \x08Item: 2 weapon_shotgun\n]'
1725502095.101363,2024-09-05 12:08:15.101,11,aggressor,200,ItemPickup,1,11,weapon_lightning,1725502095.101363: b'\x08 \x08Item: 1 weapon_lightning\n]'
1725502095.328839,2024-09-05 12:08:15.328,11,aggressor,200,ItemPickup,3,4,item_armor_combat,1725502095.328839: b'\x08 \x08Item: 3 item_armor_combat\n]'
1725502097.165124,2024-09-05 12:08:17.165,11,aggressor,200,ItemPickup,0,3,weapon_rocketlauncher,1725502097.165124: b'\x08 \x08Item: 0 weapon_rocketlauncher\n]'
1725502098.511155,2024-09-05 12:08:18.511,11,aggressor,200,ItemPickup,2,20,weapon_railgun,1725502098.511155: b'\x08 \x08Item: 2 weapon_railgun\n]'
1725502099.321116,2024-09-05 12:08:19.321,11,aggressor,200,ItemPickup,0,4,item_armor_combat,1725502099.321116: b'\x08 \x08Item: 0 item_armor_combat\n]'
1725502102.218367,2024-09-05 12:08:22.218,11,aggressor,200,ItemPickup,1,6,item_health,1725502102.218367: b'\x08 \x08Item: 1 item_health\n]'
1725502102.383344,2024-09-05 12:08:22.383,11,aggressor,200,ItemPickup,1,2,ammo_rockets,1725502102.383344: b'\x08 \x08Item: 1 ammo_rockets\n]'
1725502102.624290,2024-09-05 12:08:22.624,11,aggressor,200,ItemPickup,0,10,weapon_plasmagun,1725502102.624290: b'\x08 \x08Item: 0 weapon_plasmagun\n]'
1725502102.893201,2024-09-05 12:08:22.893,11,aggressor,200,ItemPickup,0,18,ammo_bullets,1725502102.893201: b'\x08 \x08Item: 0 ammo_bullets\n]'
1725502103.182685,2024-09-05 12:08:23.182,11,aggressor,200,ItemPickup,2,6,item_health,1725502103.182685: b'\x08 \x08Item: 2 item_health\n]'
1725502103.188842,2024-09-05 12:08:23.188,11,aggressor,200,ItemPickup,0,3,weapon_rocketlauncher,1725502103.188842: b'\x08 \x08Item: 0 weapon_rocketlauncher\n]'
1725502103.703407,2024-09-05 12:08:23.703,11,aggressor,200,ItemPickup,1,1,item_armor_shard,1725502103.703407: b'\x08 \x08Item: 1 item_armor_shard\n]\x08 \x08Item: 1 item_armor_shard\n]'
1725502103.835423,2024-09-05 12:08:23.835,11,aggressor,200,ItemPickup,1,1,item_armor_shard,1725502103.835423: b'\x08 \x08Item: 1 item_armor_shard\n]'
1725502104.000309,2024-09-05 12:08:24.000,11,aggressor,200,ItemPickup,1,1,item_armor_shard,1725502104.000309: b'\x08 \x08Item: 1 item_armor_shard\n]'
1725502105.037773,2024-09-05 12:08:25.037,11,aggressor,200,ItemPickup,0,6,item_health,1725502105.037773: b'\x08 \x08Item: 0 item_health\n]'
1725502105.708750,2024-09-05 12:08:25.708,11,aggressor,200,ItemPickup,0,4,item_armor_combat,1725502105.708750: b'\x08 \x08Item: 0 item_armor_combat\n]'
1725502106.170902,2024-09-05 12:08:26.170,11,aggressor,200,ItemPickup,0,11,weapon_lightning,1725502106.170902: b'\x08 \x08Item: 0 weapon_lightning\n]'
1725502106.292528,2024-09-05 12:08:26.292,11,aggressor,200,ItemPickup,3,18,ammo_bullets,1725502106.292528: b'\x08 \x08Item: 3 ammo_bullets\n]'
1725502111.493068,2024-09-05 12:08:31.493,11,aggressor,200,ItemPickup,0,20,weapon_railgun,1725502111.493068: b'\x08 \x08Item: 0 weapon_railgun\n]'
1725502116.308699,2024-09-05 12:08:36.308,11,aggressor,200,ItemPickup,3,11,weapon_lightning,1725502116.308699: b'\x08 \x08Item: 3 weapon_lightning\n]'
1725502121.015375,2024-09-05 12:08:41.015,11,aggressor,200,ItemPickup,1,15,weapon_grenadelauncher,1725502121.015375: b'\x08 \x08Item: 1 weapon_grenadelauncher\n]'
1725502121.119636,2024-09-05 12:08:41.119,11,aggressor,200,ItemPickup,3,4,item_armor_combat,1725502121.119636: b'\x08 \x08Item: 3 item_armor_combat\n]'
1725502122.424392,2024-09-05 12:08:42.424,11,aggressor,200,ItemPickup,0,8,item_health_small,1725502122.424392: b'\x08 \x08Item: 0 item_health_small\n]'
1725502122.523453,2024-09-05 12:08:42.523,11,aggressor,200,ItemPickup,0,8,item_health_small,1725502122.523453: b'\x08 \x08Item: 0 item_health_small\n]'
1725502122.919541,2024-09-05 12:08:42.919,11,aggressor,200,ItemPickup,0,8,item_health_small,1725502122.919541: b'\x08 \x08Item: 0 item_health_small\n]\x08 \x08Item: 0 item_health_small\n]'
1725502123.985463,2024-09-05 12:08:43.985,11,aggressor,200,ItemPickup,1,11,weapon_lightning,1725502123.985463: b'\x08 \x08Item: 1 weapon_lightning\n]'
1725502124.193475,2024-09-05 12:08:44.193,11,aggressor,200,ItemPickup,2,11,weapon_lightning,1725502124.193475: b'\x08 \x08Item: 2 weapon_lightning\n]'
1725502125.403315,2024-09-05 12:08:45.403,11,aggressor,200,ItemPickup,3,2,ammo_rockets,1725502125.403315: b'\x08 \x08Item: 3 ammo_rockets\n]'
1725502125.480886,2024-09-05 12:08:45.480,11,aggressor,200,ItemPickup,3,3,weapon_rocketlauncher,1725502125.480886: b'\x08 \x08Item: 3 weapon_rocketlauncher\n]'
1725502126.523641,2024-09-05 12:08:46.523,11,aggressor,200,ItemPickup,2,19,ammo_shells,1725502126.523641: b'\x08 \x08Item: 2 ammo_shells\n]'
1725502127.175348,2024-09-05 12:08:47.175,11,aggressor,200,ItemPickup,1,20,weapon_railgun,1725502127.175348: b'\x08 \x08Item: 1 weapon_railgun\n]'
1725502127.472443,2024-09-05 12:08:47.472,11,aggressor,200,ItemPickup,1,5,ammo_cells,1725502127.472443: b'\x08 \x08Item: 1 ammo_cells\n]'
1725502129.790532,2024-09-05 12:08:49.790,11,aggressor,200,ItemPickup,2,20,weapon_railgun,1725502129.790532: b'\x08 \x08Item: 2 weapon_railgun\n]'
1725502130.219625,2024-09-05 12:08:50.219,11,aggressor,200,ItemPickup,2,5,ammo_cells,1725502130.219625: b'\x08 \x08Item: 2 ammo_cells\n]'
1725502130.486885,2024-09-05 12:08:50.486,11,aggressor,200,ItemPickup,3,1,item_armor_shard,1725502130.486885: b'\x08 \x08Item: 3 item_armor_shard\n]\x08 \x08Item: 3 item_armor_shard\n]'
1725502130.599545,2024-09-05 12:08:50.599,11,aggressor,200,ItemPickup,3,1,item_armor_shard,1725502130.599545: b'\x08 \x08Item: 3 item_armor_shard\n]\x08 \x08Item: 3 item_armor_shard\n]'
1725502130.899343,2024-09-05 12:08:50.899,11,aggressor,200,ItemPickup,2,20,weapon_railgun,1725502130.899343: b'\x08 \x08Item: 2 weapon_railgun\n]'
1725502138.890765,2024-09-05 12:08:58.890,11,aggressor,200,ItemPickup,2,11,weapon_lightning,1725502138.890765: b'\x08 \x08Item: 2 weapon_lightning\n]'
1725502140.144800,2024-09-05 12:09:00.144,11,aggressor,200,ItemPickup,3,6,item_health,1725502140.144800: b'\x08 \x08Item: 3 item_health\n]'
1725502142.780242,2024-09-05 12:09:02.780,11,aggressor,200,ItemPickup,0,6,item_health,1725502142.780242: b'\x08 \x08Item: 0 item_health\n]'
1725502143.434412,2024-09-05 12:09:03.434,11,aggressor,200,ItemPickup,0,4,item_armor_combat,1725502143.434412: b'\x08 \x08Item: 0 item_armor_combat\n]'
1725502143.976697,2024-09-05 12:09:03.976,11,aggressor,200,ItemPickup,0,11,weapon_lightning,1725502143.976697: b'\x08 \x08Item: 0 weapon_lightning\n]'
1725502149.473034,2024-09-05 12:09:09.473,11,aggressor,200,ItemPickup,0,10,weapon_plasmagun,1725502149.473034: b'\x08 \x08Item: 0 weapon_plasmagun\n]'
1725502150.087933,2024-09-05 12:09:10.087,11,aggressor,200,ItemPickup,3,15,weapon_grenadelauncher,1725502150.087933: b'\x08 \x08Item: 3 weapon_grenadelauncher\n]'
1725502150.165916,2024-09-05 12:09:10.165,11,aggressor,200,ItemPickup,0,18,ammo_bullets,1725502150.165916: b'\x08 \x08Item: 0 ammo_bullets\n]'
1725502150.890739,2024-09-05 12:09:10.890,11,aggressor,200,ItemPickup,3,6,item_health,1725502150.890739: b'\x08 \x08Item: 3 item_health\n]'
1725502151.088660,2024-09-05 12:09:11.088,11,aggressor,200,ItemPickup,3,2,ammo_rockets,1725502151.088660: b'\x08 \x08Item: 3 ammo_rockets\n]'
1725502151.821755,2024-09-05 12:09:11.821,11,aggressor,200,ItemPickup,2,20,weapon_railgun,1725502151.821755: b'\x08 \x08Item: 2 weapon_railgun\n]'
1725502152.883609,2024-09-05 12:09:12.883,11,aggressor,200,ItemPickup,0,20,weapon_railgun,1725502152.883609: b'\x08 \x08Item: 0 weapon_railgun\n]'
1725502153.179946,2024-09-05 12:09:13.179,11,aggressor,200,ItemPickup,0,11,weapon_lightning,1725502153.179946: b'\x08 \x08Item: 0 weapon_lightning\n]'
1725502156.021797,2024-09-05 12:09:16.021,11,aggressor,200,ItemPickup,3,1,item_armor_shard,1725502156.021797: b'\x08 \x08Item: 3 item_armor_shard\n]'
1725502158.347347,2024-09-05 12:09:18.347,11,aggressor,200,ItemPickup,0,4,item_armor_combat,1725502158.347347: b'\x08 \x08Item: 0 item_armor_combat\n]'
1725502159.787242,2024-09-05 12:09:19.787,11,aggressor,200,ItemPickup,0,20,weapon_railgun,1725502159.787242: b'\x08 \x08Item: 0 weapon_railgun\n]'
1725502160.091699,2024-09-05 12:09:20.091,11,aggressor,200,ItemPickup,3,3,weapon_rocketlauncher,1725502160.091699: b'\x08 \x08Item: 3 weapon_rocketlauncher\n]'
1725502161.504974,2024-09-05 12:09:21.504,11,aggressor,200,ItemPickup,2,11,weapon_lightning,1725502161.504974: b'\x08 \x08Item: 2 weapon_lightning\n]'
1725502165.065655,2024-09-05 12:09:25.065,11,aggressor,200,ItemPickup,1,15,weapon_grenadelauncher,1725502165.065655: b'\x08 \x08Item: 1 weapon_grenadelauncher\n]'
1725502170.900273,2024-09-05 12:09:30.900,11,aggressor,200,ItemPickup,2,10,weapon_plasmagun,1725502170.900273: b'\x08 \x08Item: 2 weapon_plasmagun\n]'
1725502170.969582,2024-09-05 12:09:30.969,11,aggressor,200,ItemPickup,0,20,weapon_railgun,1725502170.969582: b'\x08 \x08Item: 0 weapon_railgun\n]'
1725502171.053222,2024-09-05 12:09:31.053,11,aggressor,200,ItemPickup,0,5,ammo_cells,1725502171.053222: b'\x08 \x08Item: 0 ammo_cells\n]'
1725502173.380923,2024-09-05 12:09:33.380,11,aggressor,200,ItemPickup,3,4,item_armor_combat,1725502173.380923: b'\x08 \x08Item: 3 item_armor_combat\n]'
1725502174.143078,2024-09-05 12:09:34.143,11,aggressor,200,ItemPickup,2,19,ammo_shells,1725502174.143078: b'\x08 \x08Item: 2 ammo_shells\n]'
1725502175.226156,2024-09-05 12:09:35.226,11,aggressor,200,ItemPickup,3,3,weapon_rocketlauncher,1725502175.226156: b'\x08 \x08Item: 3 weapon_rocketlauncher\n]'
1725502175.405102,2024-09-05 12:09:35.405,11,aggressor,200,ItemPickup,1,3,weapon_rocketlauncher,1725502175.405102: b'\x08 \x08Item: 1 weapon_rocketlauncher\n]'
1725502175.583775,2024-09-05 12:09:35.583,11,aggressor,200,ItemPickup,3,2,ammo_rockets,1725502175.583775: b'\x08 \x08Item: 3 ammo_rockets\n]'
1725502177.135612,2024-09-05 12:09:37.135,11,aggressor,200,ItemPickup,0,1,item_armor_shard,1725502177.135612: b'\x08 \x08Item: 0 item_armor_shard\n]'
1725502177.228300,2024-09-05 12:09:37.228,11,aggressor,200,ItemPickup,2,11,weapon_lightning,1725502177.228300: b'\x08 \x08Item: 2 weapon_lightning\n]'
1725502177.234557,2024-09-05 12:09:37.234,11,aggressor,200,ItemPickup,0,1,item_armor_shard,1725502177.234557: b'\x08 \x08Item: 0 item_armor_shard\n]\x08 \x08Item: 0 item_armor_shard\n]'
1725502180.699556,2024-09-05 12:09:40.699,11,aggressor,200,ItemPickup,0,8,item_health_small,1725502180.699556: b'\x08 \x08Item: 0 item_health_small\n]'
1725502180.776531,2024-09-05 12:09:40.776,11,aggressor,200,ItemPickup,0,8,item_health_small,1725502180.776531: b'\x08 \x08Item: 0 item_health_small\n]'
1725502180.809595,2024-09-05 12:09:40.809,11,aggressor,200,ItemPickup,0,8,item_health_small,1725502180.809595: b'\x08 \x08Item: 0 item_health_small\n]\x08 \x08Item: 0 item_health_small\n]'
1725502183.835396,2024-09-05 12:09:43.835,11,aggressor,200,ItemPickup,2,6,item_health,1725502183.835396: b'\x08 \x08Item: 2 item_health\n]'
1725502185.112382,2024-09-05 12:09:45.112,11,aggressor,200,ItemPickup,0,12,item_health_mega,1725502185.112382: b'\x08 \x08Item: 0 item_health_mega\n]'
1725502187.117635,2024-09-05 12:09:47.117,11,aggressor,200,ItemPickup,0,10,weapon_plasmagun,1725502187.117635: b'\x08 \x08Item: 0 weapon_plasmagun\n]'
1725502188.822058,2024-09-05 12:09:48.822,11,aggressor,200,ItemPickup,0,4,item_armor_combat,1725502188.822058: b'\x08 \x08Item: 0 item_armor_combat\n]'
1725502189.573190,2024-09-05 12:09:49.573,11,aggressor,200,ItemPickup,1,3,weapon_rocketlauncher,1725502189.573190: b'\x08 \x08Item: 1 weapon_rocketlauncher\n]'
1725502189.764345,2024-09-05 12:09:49.764,11,aggressor,200,ItemPickup,2,15,weapon_grenadelauncher,1725502189.764345: b'\x08 \x08Item: 2 weapon_grenadelauncher\n]'
1725502192.899481,2024-09-05 12:09:52.899,11,aggressor,200,ItemPickup,2,6,item_health,1725502192.899481: b'\x08 \x08Item: 2 item_health\n]'
1725502192.904368,2024-09-05 12:09:52.904,11,aggressor,200,ItemPickup,0,3,weapon_rocketlauncher,1725502192.904368: b'\x08 \x08Item: 0 weapon_rocketlauncher\n]'
1725502193.625544,2024-09-05 12:09:53.625,11,aggressor,200,ItemPickup,2,4,item_armor_combat,1725502193.625544: b'\x08 \x08Item: 2 item_armor_combat\n]'
1725502194.039479,2024-09-05 12:09:54.039,11,aggressor,200,ItemPickup,1,10,weapon_plasmagun,1725502194.039479: b'\x08 \x08Item: 1 weapon_plasmagun\n]'
1725502195.633797,2024-09-05 12:09:55.633,11,aggressor,200,ItemPickup,0,2,ammo_rockets,1725502195.633797: b'\x08 \x08Item: 0 ammo_rockets\n]'
1725502195.994885,2024-09-05 12:09:55.994,11,aggressor,200,ItemPickup,3,6,item_health,1725502195.994885: b'\x08 \x08Item: 3 item_health\n]'
1725502196.058052,2024-09-05 12:09:56.058,11,aggressor,200,ItemPickup,2,20,weapon_railgun,1725502196.058052: b'\x08 \x08Item: 2 weapon_railgun\n]'
1725502198.798559,2024-09-05 12:09:58.798,11,aggressor,200,ItemPickup,2,9,weapon_shotgun,1725502198.798559: b'\x08 \x08Item: 2 weapon_shotgun\n]'
1725502199.012571,2024-09-05 12:09:59.012,11,aggressor,200,ItemPickup,3,11,weapon_lightning,1725502199.012571: b'\x08 \x08Item: 3 weapon_lightning\n]'
1725502199.434427,2024-09-05 12:09:59.434,11,aggressor,200,ItemPickup,3,4,item_armor_combat,1725502199.434427: b'\x08 \x08Item: 3 item_armor_combat\n]'
1725502204.118534,2024-09-05 12:10:04.118,11,aggressor,200,ItemPickup,2,11,weapon_lightning,1725502204.118534: b'\x08 \x08Item: 2 weapon_lightning\n]'
1725502206.089213,2024-09-05 12:10:06.089,11,aggressor,200,ItemPickup,0,10,weapon_plasmagun,1725502206.089213: b'\x08 \x08Item: 0 weapon_plasmagun\n]'
1725502209.254228,2024-09-05 12:10:09.254,11,aggressor,200,ItemPickup,1,15,weapon_grenadelauncher,1725502209.254228: b'\x08 \x08Item: 1 weapon_grenadelauncher\n]'
1725502210.146614,2024-09-05 12:10:10.146,11,aggressor,200,ItemPickup,2,1,item_armor_shard,1725502210.146614: b'\x08 \x08Item: 2 item_armor_shard\n]'
1725502210.245847,2024-09-05 12:10:10.245,11,aggressor,200,ItemPickup,2,1,item_armor_shard,1725502210.245847: b'\x08 \x08Item: 2 item_armor_shard\n]'
1725502210.443753,2024-09-05 12:10:10.443,11,aggressor,200,ItemPickup,2,1,item_armor_shard,1725502210.443753: b'\x08 \x08Item: 2 item_armor_shard\n]'
1725502210.879391,2024-09-05 12:10:10.879,11,aggressor,200,ItemPickup,2,1,item_armor_shard,1725502210.879391: b'\x08 \x08Item: 2 item_armor_shard\n]'
1725502214.111441,2024-09-05 12:10:14.111,11,aggressor,200,ItemPickup,3,10,weapon_plasmagun,1725502214.111441: b'\x08 \x08Item: 3 weapon_plasmagun\n]'
1725502214.286404,2024-09-05 12:10:14.286,11,aggressor,200,ItemPickup,3,18,ammo_bullets,1725502214.286404: b'\x08 \x08Item: 3 ammo_bullets\n]'
1725502217.190691,2024-09-05 12:10:17.190,11,aggressor,200,ItemPickup,0,10,weapon_plasmagun,1725502217.190691: b'\x08 \x08Item: 0 weapon_plasmagun\n]'
1725502217.773721,2024-09-05 12:10:17.773,11,aggressor,200,ItemPickup,3,8,item_health_small,1725502217.773721: b'\x08 \x08Item: 3 item_health_small\n]'
1725502217.872631,2024-09-05 12:10:17.872,11,aggressor,200,ItemPickup,3,8,item_health_small,1725502217.872631: b'\x08 \x08Item: 3 item_health_small\n]'
1725502217.971671,2024-09-05 12:10:17.971,11,aggressor,200,ItemPickup,3,8,item_health_small,1725502217.971671: b'\x08 \x08Item: 3 item_health_small\n]\x08 \x08Item: 3 item_health_small\n]'
1725502218.582808,2024-09-05 12:10:18.582,11,aggressor,200,ItemPickup,0,19,ammo_shells,1725502218.582808: b'\x08 \x08Item: 0 ammo_shells\n]'
1725502218.813659,2024-09-05 12:10:18.813,11,aggressor,200,ItemPickup,0,6,item_health,1725502218.813659: b'\x08 \x08Item: 0 item_health\n]'
1725502219.374844,2024-09-05 12:10:19.374,11,aggressor,200,ItemPickup,0,11,weapon_lightning,1725502219.374844: b'\x08 \x08Item: 0 weapon_lightning\n]'
1725502219.533604,2024-09-05 12:10:19.533,11,aggressor,200,ItemPickup,3,5,ammo_cells,1725502219.533604: b'\x08 \x08Item: 3 ammo_cells\n]'
1725502219.929549,2024-09-05 12:10:19.929,11,aggressor,200,ItemPickup,3,18,ammo_bullets,1725502219.929549: b'\x08 \x08Item: 3 ammo_bullets\n]'
1725502222.029164,2024-09-05 12:10:22.029,11,aggressor,200,ItemPickup,2,15,weapon_grenadelauncher,1725502222.029164: b'\x08 \x08Item: 2 weapon_grenadelauncher\n]'
1725502222.168194,2024-09-05 12:10:22.168,11,aggressor,200,ItemPickup,0,4,item_armor_combat,1725502222.168194: b'\x08 \x08Item: 0 item_armor_combat\n]'
1725502224.292796,2024-09-05 12:10:24.292,11,aggressor,200,ItemPickup,3,10,weapon_plasmagun,1725502224.292796: b'\x08 \x08Item: 3 weapon_plasmagun\n]'
1725502227.835924,2024-09-05 12:10:27.835,11,aggressor,200,ItemPickup,3,4,item_armor_combat,1725502227.835924: b'\x08 \x08Item: 3 item_armor_combat\n]'
1725502228.840430,2024-09-05 12:10:28.840,11,aggressor,200,ItemPickup,2,4,item_armor_combat,1725502228.840430: b'\x08 \x08Item: 2 item_armor_combat\n]'
1725502228.883655,2024-09-05 12:10:28.883,11,aggressor,200,ItemPickup,2,11,weapon_lightning,1725502228.883655: b'\x08 \x08Item: 2 weapon_lightning\n]'
1725502233.002813,2024-09-05 12:10:33.002,11,aggressor,200,ItemPickup,2,11,weapon_lightning,1725502233.002813: b'\x08 \x08Item: 2 weapon_lightning\n]'
